id,price_1,time_1,conven_1,comfort_1,meals_1,petfr_1,emipp_1,nonsig1_1,nonsig2_1,nonsig3_1,price_2,time_2,conven_2,comfort_2,meals_2,petfr_2,emipp_2,nonsig1_2,nonsig2_2,nonsig3_2,price_3,time_3,conven_3,comfort_3,meals_3,petfr_3,emipp_3,nonsig1_3,nonsig2_3,nonsig3_3,choice
171,2,5.174,3,4,3,0.3,2,4,1,4.256,1.676,3.5,4.228,4.5,2,0,0.5,2,3,2,5.505,2.474,8,2,1.994,3,7,5,1.036,4,3
172,2.534,6,3,4,3,0,2,4,1,5,3,4.399,2.035,4.662,2,0,0.5,1.623,3,2,7,3.398,8,2.691,0,3,7,5,1,4,2
173,2,6.296,3,4,3,0,2,3.907,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8.618,2,0,3,7,5.104,1,4,2
174,2,6,3,4,3.846,0,2,4,2.039,5,3,3.5,4,2.8,2,0,0.926,2,3,2,7,3,8,2,0,4.023,7,5,1.109,4,3
175,2,6,3,4,3.333,0,2,4.934,1,5,3.224,4.544,4,4.5,2,0.711,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
176,2,6.703,3,4,3,-1.344,1.195,4,1,5,3,3.5,4.097,4.5,1.601,0,0.5,2,2.529,2,7,3.44,8,2,0,3,7.247,5,1.693,4,2
177,2,6,3,4,3,0,2,4.999,1,5,3,2.613,4,4.5,2,0,0.5,2,1.421,2,7,3,8,2,0,3,7,5,1,4,2
178,2,6,3.108,4,1.911,0.083,3.537,4,1,5.637,3,3.5,4,4.031,2,0,1.168,2.225,3,2,7,3,9.175,2,0,3,7.392,5,1,4,2
179,2,6,2.17,4.899,3,0,2,4,1.363,3.3,3,5.338,4,4.5,2,-1.453,-0.465,2.155,3,2,7,3,8,2,0,3.558,5.992,5,0.044,4,3
180,1.943,6,3,4,3,0,2,2.073,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,4.33,8,2,0,3.317,7,5,1,4,2
181,2.813,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,-0.57,0.5,2,3,2.352,7.695,3,8,2,0,3,7,4.547,1,4,2
182,2,6.074,3,4,3,0,2,4,0.466,5,3,3.5,4,4.5,2,0,0.5,2,3,2.393,7,3,8,2,0,3,7,5.784,1,4,2
183,2,6,2.481,4,3,0.439,2,4,1,5,3,3.5,4,4.762,0.672,0,0.5,2,3,3.124,7,3,8,2,0,3,7,5,1,4,3
184,2,6,3,3.909,3,0,2,3.815,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,1
185,2,6,3,4,3,0,2,4,1,3.843,3,2.528,4,3.39,2,0,0.5,2,3,2,7,3,8,1.77,0,2.724,7,5,0.946,4,2
186,2,6,3,4,3,0,2,4,1,5.562,3,3.5,4,4.5,1.201,0,0.5,1.224,3,2,7,3,8,2,0.606,3,5.41,3.787,1,4,2
187,2,6,3,4,3,0,2,4,1.309,5,3,3.713,4,4.293,2,0,0.941,2,3,2,7,3,8,2,0,3,6.618,5,1,4,2
188,2,6,3,4,3,0,1.453,4,1,5,3,3.5,4,4.5,2,0,0.014,2,3,0.754,7,3,8,2,0.644,3,7,5,1,4,2
189,2,6,3,4,3,0,2,3.001,1,5,3,3.5,4,5.941,2,0,0.5,2,3,2,7,3.495,8,-0.066,0,3,7,5,1,4,2
190,2,6,3,4,3,0,1.727,4,1,5,3,3.5,4,3.49,3.035,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
191,2,6,3,4,3,0,2,4.779,1,5,2.461,3.5,4,4.5,2,0,0.5,0.21,3,2,7,3,8,2,0,3,7.326,5,1,4,2
192,3.368,6,3,4,3,0,2,2.429,1,5,3,3.5,4,4.5,2,-0.862,0.5,2,3,1.288,7,3,8,2,-0.332,2.859,6.781,4.053,1,4,2
193,2,6,3,3.603,4.57,0,2,4,2.163,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,3.642,1,4,2
194,2,6,3,4,3,0,2,4,1,5,3,3.5,4.155,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,0.988,5.417,3
195,2,6,3,4,3,0,2,4,1,4.428,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7.346,5,1,4,2
196,2,6,3,4,3,0,2,4,1.995,5,4.371,3.5,4,4.5,0.41,0,0.5,2,3,2.15,7,3,8,2,0,3,7,5,1,4,3
197,2,6.28,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0.512,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
198,2.628,6,3,4,3,0.743,2,4,0.113,5,0.948,3.5,4,4.5,2,0,1.022,2,3,2,7,3,8,2,0,3,7,5,1,4,2
199,3.1,6,3,5.443,3,0,1.655,4,1,5,3.28,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,3.714,1,4,2
200,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3.414,2,7,3,8,1.333,0,3,7,5,1,4.976,2
201,2,6,3,4,4.387,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,4.916,8,2,-0.882,3,7,5,-0.36,4.49,2
202,0.665,6,3,4,1.539,0,2,4,1,5,2.822,3.5,4,4.5,2.386,-0.893,0.5,2,3,2.429,7,3,8,2,0,3,7,5.493,1.538,4,2
203,4.047,6,3,4,3,0,1.428,4,1,5,3,3.687,4,4.5,2,-0.641,0.5,2,3,2,7,3,7.233,2,0,3,7,5.123,1,4,2
204,2,6.248,3,4,3,1.02,2.204,3.219,1,5,3,3.5,4,4.5,2.854,0,0.5,1.087,3,2,6.107,3,8,2,0,3,7,5,1.013,4,3
205,0.138,6,3,4,3,0,2,4,1.888,5,3,3.5,4,4.5,1.896,0.251,0.5,2,3,2,7,3,8.257,2,0,2.973,9.197,5,1,4,2
206,2,6.942,3,3.545,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,3.052,3,0.507,7,3,8,2,0,3,7,5,1,2.07,2
207,2,6,3,4,3.244,0,2,4,1,5.754,3,3.5,4,4.5,1.11,0,0.5,2,3,2,7,3,8,2,0,3,7,5.524,-0.053,4,2
208,2,6,3,4.437,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2.405,3,2,8.071,3,8,2.219,0,3,6.877,5,1,4,2
209,2,6,3,4,3,-0.138,1.207,4,1,5,2.202,3.5,4,4.5,2.098,0,0.5,2,3,2,5.997,2.615,8,2,0,3,7,5,1,4,3
210,2,8.149,3,3.62,3,0,2,4,1,5,3,3.5,4.693,4.5,0.661,0,0.5,2,3,2,7,3,8,2,0,3,7.7,5,1,4,2
211,2,6,3,2.793,3,0,0.75,4,1,5,3,2.786,4,4.5,2,0,0.5,2,4.072,2,7,3,8,2,0,2.296,7.213,5,1,4,2
212,2,6,5.094,4,3,0,1.387,4,1,5,3,3.5,4,4.5,2,0,0.5,1.38,3,3.119,7,3,8.479,2,0.604,4.032,7,5,1,4,2
213,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,-0.268,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,3
214,2,6,3,4,3,0,2,4,1,5.64,3,3.5,4,4.5,2,1.735,0.5,2,4.414,2,7,3,8,2,0,2.816,5.699,5.5,1,4,2
215,2,4.752,3,4,3,-0.311,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
216,2.329,6,1.918,4,3,0,2,4,1,4.584,3,3.5,4,4.5,2,-0.498,-0.022,2,2.521,2,6.456,3,8,2,0,3,7,5,1,4,2
217,2,6.65,3,4,3,-1.524,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7.559,3,8,2,0,3,7,5,1,4,3
218,2,6,3,4,3,0,2,4,1,7.195,3,3.953,4,4.5,2,0,0.913,2.324,3,2,7,3.038,8,1.389,0,3,7,5,1,4,2
219,2,6,3,4,3,0,2,4,0.718,5,3,3.5,4,4.5,1.954,0,0.5,2,3,2.318,5.741,3,8.969,2.456,0,3,7,4.727,1,4,2
220,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,8.001,3,8,2,0,3,7,5,1,4,2
221,2,6,3,4,4.703,0,2,4.959,1,5.027,3,3.796,4,4.5,0.765,0,0.5,2,3,2,8.448,3,8,2,0,3,7.403,5,1,5.183,1
222,2,6,3,3.847,3,0,2,4,1,5,3,3.5,4,5.223,2,-0.744,0.5,2,3,2,7,3,7.433,2,0,3,7,5,0.478,4,3
223,2,6,3,4.874,3,0,0.863,4,1,5,3,3.488,4,4.5,2,0.37,0.5,2,3,2.075,7,3,8,2,0,3,7,5,1,4,3
224,2,8.059,3,4.112,3,-1.193,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,1.068,7,3,8,2,0,1.858,7,5,1,4,2
225,2,6,3,3.35,3,0,2,4,0.21,5,3.688,3.5,3.304,4.5,2,0,0.5,2,3,4.278,7,3,8,2,0,1.365,6.002,5.649,-0.425,4,2
226,2,6,3,4.759,3,0,1.918,4,1,5,3,6.37,4,4.5,0.702,0,-0.25,1.754,3,2,7,3.637,8,2,0,3,7,5,1,4,1
227,2,6,3,4,3,0,2,4,1,3.838,3,3.5,4,4.5,1.127,0,1.007,2,3.88,2,7,3,8,2,0.055,2.637,7,5,1,4,2
228,2,6,3,3.797,3,0,2,4,0.224,5,3,3.5,3.975,3.044,2,-0.733,-0.564,2,3,2,7,3,8,2,0,3,7,7.139,0.494,4,3
229,2,6,3,4,3,0,2,4.398,1,5,3,3.75,4,4.921,2,0,0.5,2,3,2,7,3,8,2,0,2.786,5.714,5,1,4,3
230,2,7.905,3,4,3,0,2,4,2.28,5,3,3.5,2.835,4.5,2,0,0.5,2,3,2,7,3,8.953,2,0,3,7,5,1,4,2
231,2,6,3,4.719,3,0,1.267,4,1.142,5,2.438,3.5,5.169,4.5,2,0,0.5,2,2.809,2,7,3,8,2,0,1.754,7.985,5,1,4,2
232,2,6,3,4,3,-2.033,2,4,1,5,3,3.793,4,4.5,1.172,0,-0.609,2,3,2,7,3,8,2,0,3,7,4.684,1.304,4,2
233,2,6,3,3.125,3,0,2,4,1,5,3,3.908,4,4.5,2,0,0.5,2,3,0.588,7,3.587,8,2,0,3.906,7,5,1,5.591,3
234,2.989,6,3,4.156,3,0,2,4,1,4.56,3,5.367,4,4.5,2.134,0,0.5,2,3.592,2.085,7,3,8,2,-0.133,3,7,5,1,4,3
235,2,6,2.801,4,3,0,2,4,1,6.545,3,3.5,4,4.5,2,0,0.5,2,3,3.024,7,3,8,2,0,3.531,7,5,1,4.141,3
236,2.136,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,4.316,2,7.357,3,8,2,0,3,5.979,3.403,1,4,3
237,2,6,3,4,3,0,2,3.963,1.185,5,3,4.996,4,4.5,1.932,0,-0.667,2,3,2,7,3.015,8,2,0,3,7,5,1,4,2
238,2,6,3,4,3,0,2,4.523,-0.118,5,3,3.5,4.081,3.903,2,0,0.5,0.918,3,2,7,3,8,2,0,3,7,5,1,5.02,3
239,0.967,6,3,4.605,3,0,2,6.233,1,5,3,3.5,4,4.5,2,0,-1.042,1.249,3,2,7,3,8.909,1.41,0,3,7,5,0.431,4,3
240,2.904,6,3,4,3,0,3.495,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,1.561,7,3,8,1.571,-0.352,3,7,5,1,4.576,2
241,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.421,2,-0.831,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,3
242,2,6,3,4,3,0,2,4,0.106,5,3,3.5,4,5.297,2,0,0.5,2,3,2,7,3,8,2,0,3,8.337,5,1,4,2
243,2,6,3,4,3,1.177,2,4,1,3.716,3,3.5,4,5.018,1.1,0,0.5,2,2.771,2,7,3,8,2,0,3,7,5,-0.179,5.926,3
244,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,2.064,8,1.106,0,3,7,4.426,1,4,2
245,1.061,6,3,4,3,0,2,4,1,4.119,3,3.5,4,4.476,2,0,0.5,2,2.628,2,7,3,8.174,2,0,3,6.764,5,1,3.688,2
246,2,6,3,4,3,0,2,4.545,1,5,1.433,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,3
247,2,5.925,3.225,4,3,0,2,4,1,5,3.6,3.5,4,4.5,1.25,0,0.5,2,3,2,7.198,3,8,2,0,3,7,4.5,1.809,3.656,2
248,2,5.23,3,4,3.627,0,2,4,1,4.646,3,2.632,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,4.041,6.069,5.614,1.025,2.661,2
249,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,3.245,0,0.5,2,3,1.098,7,3,8,2,0,3,7,5,1,3.758,2
250,2,6,3,4,3,0,2,4.113,0.527,5,3,3.5,4,4.811,2,0,0.5,2,3,1.46,7,3,8,2,0,3,6.966,5,1,4,2
251,0.783,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,1.519,7,3,8,2.453,0,3,7,5,1,4,2
252,2,6,3.163,4,3,0,2,4,1,5,3,3.5,4,4.5,2,-1.218,0.5,2,3,2,7.345,3,8,2,0.896,3,7,5,1,4,2
253,2,6,3,4,3,0,2,4,1,5,2.086,3.5,4,5.014,2,-0.64,0.5,2,3,2,7,3,8,2,1.149,3.518,7,6.531,1,4.173,2
254,2.997,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7.896,3,7.621,2,0,3,7,5.242,1,4,2
255,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0.463,0.5,0.7,3,2,7,3,8,2,0,3,7,4.3,1,4,2
256,3.078,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,2.547,2,7,3,8,2,0.807,3.604,7,5,1,4,2
257,2,6,3,4.735,3,0,2,4,1,5.378,2.886,3.5,4,4.5,2,0,0.5,2,3,0.894,9.063,3,8,1.35,0,3,7,5,1,4,2
258,2,6,3,2.795,2.022,0,2,4,-0.852,5,3,3.5,4,4.5,2,0,0.77,2,3,1.269,7,3,6.522,2,0,3,7,5,-0.965,4,2
259,2,6,3,1.878,3,0,2,3.801,1,5,3,3.5,4,4.5,1.663,0,-0.471,2,3,2,7,3,8,1.627,0,1.914,6.195,5,1,4,2
260,2,6.256,3,4,3,0,2,4,1,5,3,5.064,4,4.5,2,0,0.718,2,3,2,7,3,8,2,0,3,7,5,0.042,4,2
261,2,6,3,4,3,0,2,4,1,2.317,3,3.5,4,4.5,2,0,0.5,2,3,3.586,7,5.024,8,2.573,0,3,7,5,1,4.035,2
262,2,5.485,3,3.099,3,0,1.759,4,1,5,1.382,3.5,4,4.5,2,0,0.5,2,3.358,2,7,3,8,2,0,4.204,7,5,1,4,3
263,2,6.209,3.921,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,2.245,2
264,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,8.524,5,1,4,2
265,2,6,3,4,3,0,2,4,-0.691,5,3,3.5,4.167,4.5,2,-0.21,-0.658,2,3,2,7,3,8,2,0,3,7,5,1,4,2
266,2.593,5.553,3,4,3,0,2,4,1,5,3,4.547,4,4.5,2.267,0,0.5,2,3,2,6.786,3,7.173,2.11,0,4.248,7,6.906,1,4,2
267,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.23,2,3,2,7,3,8,2,0,3,8.019,5,1,4,2
268,2,6,2.778,4,3,0,3.242,3.807,1,5,3,3.5,4,4.5,2,0,1.733,2,2.109,2,7,4.73,8,2,0,3,6.384,5,1,4,2
269,2.239,5.368,3,5.156,3,0,2.244,3.797,1,5,3,3.5,2.866,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
270,3.772,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,4.549,0.405,0.5,2,3,0.463,7,3,8,2,0,4.001,7,5,1.297,4,2
271,1.339,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,3.665,2
272,2,6,3,4,2.798,0,2,4,1,5,3,3.5,4,4.041,2,0,0.5,2,3,2,8.043,3,8.985,2,0,3,7,4.774,1,2.832,2
273,2,6,3,4,3,0,2,4,1,5,3,3.5,4,5.442,2,0,-0.242,2,3,0.919,7,3,8,2,0,4.225,5.519,4.986,1,3.478,3
274,2.559,6,3,4,3,0,2,4,1,5,3,3.5,4.447,4.5,2,0,0.716,2,3,2,7,3,8,2,0,3,7,5,1,4,3
275,1.619,6,3,4,3,0,2,3.835,1,5,3,3.5,4,4.5,2,0.44,0.5,2,3.855,2,7.006,3.194,8,2,0,3,5.919,5,1,4,3
276,2,5.92,3,2.628,3,0,2,4,1,5,3,3.5,4.349,4.5,2,0,0.5,2,3,1.749,8.702,3,8,2,0,3,7,5,1,4,2
277,2,6,3.925,4,3,0,2.43,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,8.397,3,8,2,-0.245,3,7,5,1,5.065,2
278,2,5.152,2.023,4,3,0,3.275,3.304,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7.585,3,8,2,0,3,7,6.378,-1.393,4,2
279,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.392,2,0.81,0.5,0.96,3,2,7,3,8,2,0,3,7,5,1,4,2
280,2,6,3,4,2.564,0,2,4,1,5.489,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
281,2,5.721,3,4,3,0,2,4,1.802,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3.15,8,2,0,3,7,5,1,4,2
282,2,6,3,4,3.343,-1.013,2,4.166,1,5,3,3.5,2.956,3.645,2,0,0.537,2,3,2,7,3,8,2,0,3,7,5,1,4,2
283,2,6,3,3.519,3,0,2,4,1,5.266,3,3.5,4,4.5,2,0,0.5,2,3,2,4.442,3,8,2.553,0,3,7,6.432,1,3.007,2
284,2,6,3,3.696,3,0.758,2,4,1,5,3,3.5,4,4.5,2,0,-1.442,2,3,2,6.038,3,8,3.279,0,1.863,7,5,1,4,2
285,2,6,2.484,4,2.693,0,2,4,-0.036,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
286,2,6,3,4,3,-0.376,2,4,1,5,3,3.5,4,4.5,2,0.247,0.5,2,3,2,7,3,9.067,0.565,0,3,7,5,1,4,2
287,2,6.025,3,4,2.806,0,2,4,1,5.606,3,3.5,4,4.5,2,0,0.5,2,3,2.705,7,2.049,8,2,0,3,7,5,2.216,4,2
288,2,6,3,2.756,3,0,2,3.114,1,5,3,2.453,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0.324,4.051,7,5.232,1,4,2
289,2,6,0.233,4,1.776,0,2,4,1,5,3,3.5,4,4.5,2,-0.967,0.5,1.992,3,2,7,4.335,8,0.846,0,3,7,5,1,4,2
290,2,6.005,3.182,4,3,0.819,2,4.564,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,7.301,2,0,3,7,4.042,1,3.884,2
291,2,6.033,3.467,4,3,0.112,2,4,1,5,3,3.5,4,4.351,2,0,0.5,1.709,4.125,2,7,3,8,2,-0.247,3,7,2.848,1,3.591,2
292,2,6,3,4,3,0,2,5.992,1,5,3,3.5,3.489,4.5,2,0,0.807,1.82,3,2,7,3,8,2,0,3,7,5,1,4,2
293,1.169,6,3,4,3,0,2,4,2.227,5,1.236,3.5,4,4.5,2,0,0.5,2,3,0.579,7,4.386,8,0.759,0,1.995,7,3.643,1,4,3
294,2,6,3,3.687,3,0,2,4.488,1,5,3,4.858,4,4.5,2,0,0.5,2,3,2,7.41,3,8,2,0,3,7,5,1,4,3
295,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,8.887,3,8,2,0,3.33,7,5,1,4,2
296,2,6,2.165,4,3,0,2,4,1,5,3,3.5,4,4.5,1.768,0,0.5,2,3,2,7,3,7.819,2,0,3,7,3.865,1,4,2
297,2,6,3,4,3,0.401,2,4,1,5,3,2.262,4,4.5,2,-0.358,0.5,2,3,2,7,3,8.183,2,0,3,7,4.027,0.41,4,3
298,2,6,2.228,4.845,3,0,2,4,0.888,5.482,3,3.5,4,4.5,2,2.712,-0.052,2,3,2,7,3,8,2,0.051,3,7,5,1,4.458,2
299,2.098,6,3,2.405,3,0.402,2,4,2.575,5,3,2.381,4,4.048,2,0,0.5,2,3.583,2.934,7,3.201,9.207,2,0,3,7.148,5,1,5.202,2
300,2,6,3,4,3,0,2.109,4,3.156,3.862,3,3.5,4.654,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5.331,1,4,2
301,2,5.818,3,4,3,0,2,4,1,5,3.257,3.5,4,4.5,2,0,0.5,2,3,1.427,7,3,8,2,0.138,3,7,5,1,4,2
302,2.354,6,3,4,3,0,2,4.012,3.096,5,3,3.5,4,4.684,2.87,0,0.5,1.818,3,2,7,3,8,2,0,3.123,7,4.271,1,4,2
303,2,6,1.359,4,3,0.647,2,4,1,5,4.22,3.5,4,3.344,2,1.221,-0.512,2,3,2,7,3,8,2,0,3,7,5.899,1,4.808,2
304,2,6,3,4,3,0,2,3.706,1,5,3,3.5,5.446,5.732,2,0,0.5,2,3,2.323,7,3,7.629,2,0,3,7,5.138,1.684,4,2
305,2,6.027,3,4,4.961,0,2,4,1,5,3,3.5,4,4.5,1.825,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,1
306,2,6,0.576,5.172,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,1.351,3,2,7,3,8.623,2,0,3,7,5,0.117,4,2
307,2,6,3,4,3,0,2,4,1,4.768,3,3.5,4,4.5,2,0.206,0.5,2,3,2,7,3,8,1.991,0,3,7,5,1,4,2
308,2,6,2.928,4,2.361,0,2,4,1.256,4.507,3,3.5,4,2.604,2,0,0.5,3.401,3,2,7,3,8,2,0,3.011,7,5,1,4,3
309,2,6,3,4,3,0,2,3.39,1,4.194,3,3.5,4,4.5,2,0,0.5,2,3,2,8.629,3,8,2,0,3,7,5,1,4,2
310,2,6,3,4,4.027,0,2,4,1,5,4.635,3.5,3.889,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,9.382,5,0.11,4,2
311,2,6,3,5.589,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
312,2,5.511,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,-0.051,2,3,2,7,1.646,8.741,2,0,3,7,5,1.827,4,2
313,2,6,3,4,3,0,2,3.646,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7,3,8.275,0.935,0,3,7,5,1.177,4,2
314,2,6.18,2.949,4,3,-0.671,3.023,4,1,5,3,3.5,4.621,4.5,2,0,0.5,2,3,2,7.123,3,8,2,0,3,7,5,1,4,2
315,2,6,1.842,4,3,0,2,4,1,5,3,3.5,4,4.5,2.027,0,0.5,2,3,2,7,3,8,1.742,-0.859,2.17,7,3.896,1,4,2
316,1.348,6,3,4,3,0,2,2.864,-0.041,5,3,5.936,4.117,4.5,2,0,0.5,2,3,2,7.225,3,8,2,0,3,7,4.912,1,5.088,1
317,1.215,6,3,4,3,0,2,4,-0.587,5,3,3.5,4,4.5,2,0,0.5,2,3,2.824,7,3,8.152,2.079,-0.675,5.282,8.826,5,-0.242,4,3
318,2,6,3,4.468,2.391,0,2,4,1,6.214,3,3.5,4,5.612,1.558,0,1.867,2,3.394,2,7,2.628,8,2,0,3,5.838,5,1,4,2
319,2,6,3,4,3,0,2,4,1,5.089,3,3.5,2.3,4.5,2,0,0.5,2,4.934,3.294,7.218,3,8,2,0,3,6.069,5,1,4,2
320,2.47,6,3,4,3,0,2,4,1,5,3,3.5,4.476,4.5,2,0.077,0.5,2,3,2,7,3,8,2,0,3,6.898,6.714,1,4,2
321,1.576,6,3,4,2.087,-0.407,2,4,1.347,5,3,3.5,4,4.5,2,0,0.5,1.858,3,2.42,7,0.772,7.07,2,-0.717,3,7,5,1,4,2
322,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,1.217,0.5,2,2.381,2,7,3,8,2,-0.615,3,7,5,-1.406,4,2
323,2.283,6,3,4,3,0,2,4,0.025,5,2.262,3.5,4.24,4.5,2,-0.816,0.5,2,3,2,7,2.832,8,2,0,3,7,5,1.691,4,2
324,2,5.713,3,4,3,0,2,4,1,5,1.373,3.194,4,4.5,2,0,2.158,2,3.703,2,7,3,8,2,0,4.243,7.572,4.136,1,4,3
325,2,6,3,4,3,0,2,4,1,5,1.816,3.5,4,5.13,2,-1.172,-0.691,2,3,2.298,7,3,8,2,0,2.291,7,5,1,4,3
326,2,5.112,3,3.07,1.63,0,2,4,1,5,3,3.5,3.321,4.5,2,0,0.5,2,2.772,2,7,3,8.106,2,0,3.917,5.63,5,1,4,2
327,2,6,3,2.298,3,0,2,4,1,5,3,3.5,4.599,4.5,2,0,0.421,2,3,1.709,7,3,8,2,0,3,7,5,1.751,4,2
328,2,6,2.608,4,3,0,2,4,1,5,3,3.5,4,4.5,3.31,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,4,2
329,2,6.761,3,4,3,0,2,3.002,2.279,5,3,3.5,4,6.729,2,0,0.5,2,3,2,7.609,3,8,2,0.289,2.336,7,5,1,4,2
330,2,6,3.248,4,3,0,2,4,0.616,5,3,3.5,4.605,4.5,2,0,0.5,2,3,2,7,3,8,2,0,3,7.516,5.26,1,4,2
331,2,6,3,4,3,1.047,1.385,3.974,1,5,3,3.5,4,4.5,1.195,0,0.5,2,3,2,7,3,8,2,0.296,3,7,5,1,4.089,1
332,2,6,3,5.239,3,-0.237,2,4,1,7.145,3,3.5,4,5.637,2,0,0.5,2,3,2,7,3,8,2,0,3,7,3.801,1,4.578,2
333,2,6,3,4,3.304,0,2,4,1,5,3,3.5,4,4.5,3.034,0,0.419,2,3,2,7,3,8,2,0.592,3,7,4.832,1.919,4,2
334,2,7.5,1.892,4,3,0,2,4,1,5,1.49,3.5,4,4.5,-0.305,0,0.5,2,3,2,7,3,8,2,0,3,7,5,1,5.566,2
335,2,6,3,4,3,0,2,4,1,5,3,3.5,4,4.5,2,0,0.5,2,3,2,7.3,3,7.779,2,0,3,7,5,1,4,2
336,2,6,3,2.677,2.745,0,2.407,4,2.019,5.157,3,3.5,4,4.5,2,-0.703,0.5,2,3,2,8.276,3,8,2,0,3,7,5.317,1,4,2
337,2,6,3,4,3,0,2,4,-0.106,5,3,3.5,4,4.5,2,0,0.5,2,1.793,2,7.717,3,7.762,2,0,3,5.288,5,1,4,2
338,2,6,3,4,3,0,2,4,1,4.689,3,3.5,4,4.5,2,0,0.5,2,3,1.491,7,3,8,2,0,3,7,5,1,4,3
339,2,6,3,4,3,0,2,4,1,5,3,3.5,4.275,4.5,2,0,0.5,2,3,2,7,3,5.772,1.516,0,3,7,5,1,4,2
340,2,6,3,4,3.356,0,2,4,1,5.407,3,3.5,4,4.5,2,0.289,0.5,3.901,3,4.341,7,2.347,8,2,0,3.463,7,5,1,4.512,2
341,2.249,8.527,3,4,3,0,2,4.176,1.954,5,3,3.5,4,3.753,2.059,0,0.5,2,3,0.243,7,3,8,2,0,3,7,5,1.121,4,2
342,2,6,3,4,3,0,2,4,1,5,3.571,3.5,5.102,5.171,2,-0.148,0.5,2,2.877,2,6.53,3,8,2,0,3,7,4.405,0.91,4,2
