choice,id,alt,pf,cl,loc,wk,tod,seas,chid
1,15,2,7,0,0,0,0,0,175
0,15,3,0,1,0,1,0,1,175
0,15,4,0,5,1,0,1,0,175
0,15,1,0,0,1,0,0,1,176
0,15,2,0,1,0,0,1,0,176
1,15,3,9,1,0,0,0,0,176
0,15,4,9,5,0,1,0,0,176
0,15,1,9,0,0,1,0,0,177
1,15,2,7,5,0,0,0,0,177
0,15,3,0,1,1,0,0,1,177
0,15,4,0,0,0,0,1,0,177
0,15,1,0,1,0,1,0,1,178
0,15,2,9,0,0,1,0,0,178
0,15,3,0,0,0,0,1,0,178
1,15,4,7,5,1,0,0,0,178
0,15,1,0,5,0,1,0,1,179
0,15,2,9,0,0,1,0,0,179
1,15,3,7,1,0,0,0,0,179
0,15,4,0,0,0,0,1,0,179
0,16,1,0,5,0,1,1,0,180
0,16,2,9,0,1,0,0,0,180
1,16,3,0,1,0,1,0,1,180
0,16,4,7,5,0,0,0,0,180
0,16,1,0,5,1,0,0,1,181
1,16,2,7,1,0,0,0,0,181
0,16,3,0,0,0,0,1,0,181
0,16,4,9,1,0,0,0,0,181
0,16,1,0,1,0,0,1,0,182
0,16,2,7,5,0,1,0,0,182
0,16,3,0,0,0,0,1,0,182
1,16,4,0,1,0,0,0,1,182
0,16,1,9,0,0,1,0,0,183
0,16,2,7,0,0,0,0,0,183
1,16,3,0,1,0,1,0,1,183
0,16,4,0,5,1,0,1,0,183
0,16,1,7,5,1,0,0,0,184
1,16,2,0,1,0,1,0,1,184
0,16,3,0,0,0,0,1,0,184
0,16,4,9,0,0,0,0,0,184
0,16,1,0,5,0,1,1,0,185
0,16,2,0,5,0,0,0,1,185
1,16,3,9,1,1,0,0,0,185
0,16,4,7,0,0,1,0,0,185
1,16,1,0,1,0,0,0,1,186
0,16,2,7,0,0,0,0,0,186
0,16,3,9,0,1,0,0,0,186
0,16,4,0,5,0,1,1,0,186
0,16,1,9,1,1,0,0,0,187
1,16,2,7,1,0,1,0,0,187
0,16,3,0,0,0,1,1,0,187
0,16,4,0,5,0,0,0,1,187
0,16,1,0,5,0,0,1,0,188
0,16,2,7,0,1,0,0,0,188
1,16,3,0,1,0,1,0,1,188
0,16,4,9,0,0,0,0,0,188
0,16,1,0,5,1,0,0,1,189
1,16,2,7,1,0,1,0,0,189
0,16,3,0,0,0,0,1,0,189
0,16,4,9,1,0,0,0,0,189
0,16,1,7,1,0,0,0,0,190
1,16,2,9,0,0,1,0,0,190
0,16,3,0,5,0,0,1,0,190
0,16,4,0,1,1,0,0,1,190
0,16,1,9,0,0,1,0,0,191
0,16,2,7,0,0,0,0,0,191
1,16,3,0,1,0,1,0,1,191
0,16,4,0,5,1,0,1,0,191
1,17,1,7,5,1,0,0,0,192
0,17,2,0,1,0,1,0,1,192
0,17,3,0,0,0,0,1,0,192
0,17,4,9,0,0,0,0,0,192
0,17,1,0,5,0,1,1,0,193
0,17,2,0,5,0,0,0,1,193
1,17,3,9,1,1,0,0,0,193
0,17,4,7,0,0,1,0,0,193
0,17,1,0,1,0,0,0,1,194
0,17,2,7,0,0,0,0,0,194
1,17,3,9,0,1,0,0,0,194
0,17,4,0,5,0,1,1,0,194
0,17,1,9,1,1,0,0,0,195
1,17,2,7,1,0,1,0,0,195
0,17,3,0,0,0,1,1,0,195
0,17,4,0,5,0,0,0,1,195
0,17,1,0,5,0,0,1,0,196
1,17,2,7,0,1,0,0,0,196
0,17,3,0,1,0,1,0,1,196
0,17,4,9,0,0,0,0,0,196
0,17,1,0,5,1,0,0,1,197
1,17,2,7,1,0,1,0,0,197
0,17,3,0,0,0,0,1,0,197
0,17,4,9,1,0,0,0,0,197
0,17,1,7,1,0,0,0,0,198
1,17,2,9,0,0,1,0,0,198
0,17,3,0,5,0,0,1,0,198
0,17,4,0,1,1,0,0,1,198
1,17,1,9,0,0,1,0,0,199
0,17,2,7,0,0,0,0,0,199
0,17,3,0,1,0,1,0,1,199
0,17,4,0,5,1,0,1,0,199
0,17,1,0,0,1,0,0,1,200
0,17,2,0,1,0,0,1,0,200
0,17,3,9,1,0,0,0,0,200
1,17,4,9,5,0,1,0,0,200
1,17,1,9,0,0,1,0,0,201
0,17,2,7,5,0,0,0,0,201
0,17,3,0,1,1,0,0,1,201
0,17,4,0,0,0,0,1,0,201
0,17,1,0,1,0,1,0,1,202
0,17,2,9,0,0,1,0,0,202
0,17,3,0,0,0,0,1,0,202
1,17,4,7,5,1,0,0,0,202
0,17,1,0,5,0,1,0,1,203
1,17,2,9,0,0,1,0,0,203
0,17,3,7,1,0,0,0,0,203
0,17,4,0,0,0,0,1,0,203
1,18,1,7,5,1,0,0,0,204
0,18,2,0,1,0,1,0,1,204
0,18,3,0,0,0,0,1,0,204
0,18,4,9,0,0,0,0,0,204
0,18,1,0,5,0,1,1,0,205
0,18,2,0,5,0,0,0,1,205
1,18,3,9,1,1,0,0,0,205
0,18,4,7,0,0,1,0,0,205
0,18,1,0,1,0,0,0,1,206
0,18,2,7,0,0,0,0,0,206
0,18,3,9,0,1,0,0,0,206
1,18,4,0,5,0,1,1,0,206
0,18,1,9,1,1,0,0,0,207
0,18,2,7,1,0,1,0,0,207
0,18,3,0,0,0,1,1,0,207
1,18,4,0,5,0,0,0,1,207
1,18,1,0,5,0,0,1,0,208
0,18,2,7,0,1,0,0,0,208
0,18,3,0,1,0,1,0,1,208
0,18,4,9,0,0,0,0,0,208
1,18,1,0,5,1,0,0,1,209
0,18,2,7,1,0,1,0,0,209
0,18,3,0,0,0,0,1,0,209
0,18,4,9,1,0,0,0,0,209
0,18,1,7,1,0,0,0,0,210
0,18,2,9,0,0,1,0,0,210
0,18,3,0,5,0,0,1,0,210
1,18,4,0,1,1,0,0,1,210
0,18,1,9,0,0,1,0,0,211
0,18,2,7,0,0,0,0,0,211
0,18,3,0,1,0,1,0,1,211
1,18,4,0,5,1,0,1,0,211
1,18,1,0,0,1,0,0,1,212
0,18,2,0,1,0,0,1,0,212
0,18,3,9,1,0,0,0,0,212
0,18,4,9,5,0,1,0,0,212
0,18,1,9,0,0,1,0,0,213
0,18,2,7,5,0,0,0,0,213
1,18,3,0,1,1,0,0,1,213
0,18,4,0,0,0,0,1,0,213
0,18,1,0,1,0,1,0,1,214
0,18,2,9,0,0,1,0,0,214
0,18,3,0,0,0,0,1,0,214
1,18,4,7,5,1,0,0,0,214
1,18,1,0,5,0,1,0,1,215
0,18,2,9,0,0,1,0,0,215
0,18,3,7,1,0,0,0,0,215
0,18,4,0,0,0,0,1,0,215
0,19,1,0,0,1,0,0,1,216
1,19,2,7,5,0,1,0,0,216
0,19,3,0,1,0,0,1,0,216
0,19,4,9,1,0,1,0,0,216
1,19,1,7,5,0,0,0,0,217
0,19,2,0,1,0,1,1,0,217
0,19,3,0,0,0,1,0,1,217
0,19,4,9,5,1,0,0,0,217
0,19,1,9,1,0,0,0,0,218
0,19,2,0,1,0,0,1,0,218
1,19,3,7,5,0,1,0,0,218
0,19,4,0,0,1,0,0,1,218
1,19,1,7,5,0,1,0,0,219
0,19,2,9,1,0,0,0,0,219
0,19,3,0,0,0,1,1,0,219
0,19,4,0,1,1,0,0,1,219
1,19,1,7,5,0,1,0,0,220
0,19,2,9,1,1,0,0,0,220
0,19,3,0,0,0,0,0,1,220
0,19,4,0,5,0,1,1,0,220
1,19,1,7,0,0,1,0,0,221
0,19,2,9,5,0,1,0,0,221
0,19,3,0,1,1,0,1,0,221
0,19,4,0,5,0,0,0,1,221
0,19,1,9,5,0,0,0,0,222
1,19,2,7,1,0,1,0,0,222
0,19,3,0,0,0,1,1,0,222
0,19,4,0,0,1,0,0,1,222
0,19,1,0,1,0,1,0,1,223
0,19,2,9,1,0,0,0,0,223
1,19,3,7,0,1,0,0,0,223
0,19,4,0,5,0,1,1,0,223
0,19,1,0,0,1,0,1,0,224
0,19,2,9,1,0,1,0,0,224
0,19,3,0,0,0,0,0,1,224
1,19,4,7,5,0,1,0,0,224
0,19,1,0,0,0,0,0,1,225
0,19,2,9,0,0,0,0,0,225
1,19,3,0,1,1,0,1,0,225
0,19,4,7,5,0,1,0,0,225
0,19,1,0,5,0,1,0,1,226
0,19,2,9,0,0,0,0,0,226
1,19,3,0,1,0,0,1,0,226
0,19,4,7,5,1,0,0,0,226
0,19,1,9,0,0,1,0,0,227
1,19,2,7,1,0,0,0,0,227
0,19,3,0,1,1,0,0,1,227
0,19,4,0,5,0,0,1,0,227
1,20,1,9,5,0,1,0,0,228
0,20,2,7,1,0,0,0,0,228
0,20,3,0,0,0,0,0,1,228
0,20,4,0,5,0,0,0,1,228
0,20,1,0,1,0,1,1,0,229
0,20,2,0,5,1,0,0,1,229
0,20,3,9,5,1,0,0,0,229
1,20,4,7,0,0,1,0,0,229
0,20,1,0,1,0,1,0,1,230
0,20,2,7,0,0,0,0,0,230
0,20,3,9,0,0,0,0,0,230
1,20,4,0,5,0,1,1,0,230
0,20,1,9,1,1,0,0,0,231
1,20,2,0,5,0,1,1,0,231
0,20,3,7,0,0,0,0,0,231
0,20,4,0,5,0,1,0,1,231
0,20,1,9,5,0,0,0,0,232
0,20,2,0,0,0,1,0,1,232
1,20,3,0,1,1,0,1,0,232
0,20,4,7,5,0,1,0,0,232
0,20,1,0,0,0,1,0,1,233
1,20,2,0,5,0,0,1,0,233
0,20,3,9,5,0,0,0,0,233
0,20,4,7,1,0,1,0,0,233
0,20,1,0,1,0,1,1,0,234
1,20,2,9,5,1,0,0,0,234
0,20,3,0,5,0,1,0,1,234
0,20,4,7,0,0,0,0,0,234
0,20,1,9,0,0,1,0,0,235
0,20,2,0,1,0,0,0,1,235
1,20,3,0,1,0,1,1,0,235
0,20,4,7,5,0,0,0,0,235
0,20,1,0,5,0,0,0,1,236
0,20,2,0,0,0,0,1,0,236
0,20,3,9,1,0,1,0,0,236
1,20,4,7,1,0,1,0,0,236
0,20,1,7,5,0,0,0,0,237
0,20,2,0,1,0,1,1,0,237
1,20,3,0,0,0,1,0,1,237
0,20,4,9,1,0,0,0,0,237
0,20,1,9,5,0,0,0,0,238
1,20,2,0,1,0,0,1,0,238
0,20,3,7,5,0,1,0,0,238
0,20,4,0,0,1,0,0,1,238
1,20,1,9,5,0,0,0,0,239
0,20,2,7,0,0,0,0,0,239
0,20,3,0,0,0,1,1,0,239
0,20,4,0,1,0,1,0,1,239
1,21,1,0,0,1,0,1,0,240
0,21,2,7,1,0,0,0,0,240
0,21,3,9,5,0,1,0,0,240
0,21,4,0,5,0,1,0,1,240
0,21,1,9,5,0,1,0,0,241
0,21,2,0,0,0,0,0,1,241
0,21,3,7,1,0,0,0,0,241
1,21,4,0,0,1,0,1,0,241
0,21,1,7,0,0,0,0,0,242
1,21,2,0,0,0,1,1,0,242
0,21,3,0,5,0,1,0,1,242
0,21,4,9,1,0,0,0,0,242
0,21,1,7,5,1,0,0,0,243
0,21,2,0,1,0,0,0,1,243
0,21,3,0,5,0,0,1,0,243
1,21,4,9,0,0,1,0,0,243
0,21,1,0,0,0,1,0,1,244
0,21,2,0,1,0,0,1,0,244
1,21,3,9,0,0,1,0,0,244
0,21,4,7,5,1,0,0,0,244
0,21,1,0,5,0,0,0,1,245
0,21,2,0,1,0,0,1,0,245
0,21,3,9,5,1,0,0,0,245
1,21,4,7,0,0,1,0,0,245
0,21,1,9,5,0,1,0,0,246
1,21,2,0,0,0,1,1,0,246
0,21,3,0,5,1,0,0,1,246
0,21,4,7,1,0,0,0,0,246
0,21,1,9,1,0,1,0,0,247
1,21,2,7,0,1,0,0,0,247
0,21,3,0,5,0,1,1,0,247
0,21,4,0,0,0,0,0,1,247
0,21,1,0,0,0,0,1,0,248
1,21,2,9,1,0,0,0,0,248
0,21,3,0,5,0,0,0,1,248
0,21,4,0,5,0,1,0,1,248
0,21,1,9,5,0,1,0,0,249
0,21,2,0,5,0,0,0,1,249
0,21,3,7,1,0,0,0,0,249
1,21,4,0,0,0,0,1,0,249
0,21,1,7,1,0,0,0,0,250
1,21,2,0,0,0,0,1,0,250
0,21,3,0,5,1,0,0,1,250
0,21,4,9,5,0,1,0,0,250
0,21,1,0,0,0,0,1,0,251
1,21,2,0,1,0,1,0,1,251
0,21,3,7,5,0,0,0,0,251
0,21,4,9,0,0,0,0,0,251
1,22,1,7,5,0,1,0,0,252
0,22,2,9,1,1,0,0,0,252
0,22,3,0,0,0,0,0,1,252
0,22,4,0,5,0,1,1,0,252
0,22,1,7,0,0,1,0,0,253
0,22,2,9,5,0,1,0,0,253
1,22,3,0,1,1,0,1,0,253
0,22,4,0,5,0,0,0,1,253
0,22,1,9,5,0,0,0,0,254
1,22,2,7,1,0,1,0,0,254
0,22,3,0,0,0,1,1,0,254
0,22,4,0,0,1,0,0,1,254
0,22,1,0,1,0,1,0,1,255
0,22,2,9,1,0,0,0,0,255
1,22,3,7,0,1,0,0,0,255
0,22,4,0,5,0,1,1,0,255
1,22,1,0,0,1,0,1,0,256
0,22,2,9,1,0,1,0,0,256
0,22,3,0,0,0,0,0,1,256
0,22,4,7,5,0,1,0,0,256
0,22,1,0,0,0,0,0,1,257
0,22,2,9,0,0,0,0,0,257
1,22,3,0,1,1,0,1,0,257
0,22,4,7,5,0,1,0,0,257
0,22,1,0,5,0,1,0,1,258
0,22,2,9,0,0,0,0,0,258
1,22,3,0,1,0,0,1,0,258
0,22,4,7,5,1,0,0,0,258
0,22,1,9,0,0,1,0,0,259
1,22,2,7,1,0,0,0,0,259
0,22,3,0,1,1,0,0,1,259
0,22,4,0,5,0,0,1,0,259
0,22,1,0,5,0,1,0,1,260
0,22,2,0,5,0,0,1,0,260
0,22,3,9,0,0,1,0,0,260
1,22,4,7,1,0,0,0,0,260
0,22,1,0,1,0,1,0,1,261
0,22,2,0,5,1,0,1,0,261
1,22,3,7,0,0,0,0,0,261
0,22,4,9,0,0,1,0,0,261
0,22,1,9,5,0,1,0,0,262
0,22,2,0,0,0,1,1,0,262
0,22,3,0,5,1,0,0,1,262
1,22,4,7,1,0,0,0,0,262
1,22,1,0,1,0,1,1,0,263
0,22,2,7,5,0,0,0,0,263
0,22,3,9,5,1,0,0,0,263
0,22,4,0,0,0,1,0,1,263
1,23,1,9,5,0,1,0,0,264
0,23,2,7,1,0,0,0,0,264
0,23,3,0,0,0,0,0,1,264
0,23,4,0,5,0,0,0,1,264
0,23,1,0,1,0,1,1,0,265
1,23,2,0,5,1,0,0,1,265
0,23,3,9,5,1,0,0,0,265
0,23,4,7,0,0,1,0,0,265
1,23,1,0,1,0,1,0,1,266
0,23,2,7,0,0,0,0,0,266
0,23,3,9,0,0,0,0,0,266
0,23,4,0,5,0,1,1,0,266
1,23,1,9,1,1,0,0,0,267
0,23,2,0,5,0,1,1,0,267
0,23,3,7,0,0,0,0,0,267
0,23,4,0,5,0,1,0,1,267
0,23,1,9,5,0,0,0,0,268
0,23,2,0,0,0,1,0,1,268
1,23,3,0,1,1,0,1,0,268
0,23,4,7,5,0,1,0,0,268
1,23,1,0,0,0,1,0,1,269
0,23,2,0,5,0,0,1,0,269
0,23,3,9,5,0,0,0,0,269
0,23,4,7,1,0,1,0,0,269
0,23,1,0,1,0,1,1,0,270
1,23,2,9,5,1,0,0,0,270
0,23,3,0,5,0,1,0,1,270
0,23,4,7,0,0,0,0,0,270
1,23,1,9,0,0,1,0,0,271
0,23,2,0,1,0,0,0,1,271
0,23,3,0,1,0,1,1,0,271
0,23,4,7,5,0,0,0,0,271
0,23,1,0,5,0,0,0,1,272
0,23,2,0,0,0,0,1,0,272
1,23,3,9,1,0,1,0,0,272
0,23,4,7,1,0,1,0,0,272
0,23,1,7,5,0,0,0,0,273
1,23,2,0,1,0,1,1,0,273
0,23,3,0,0,0,1,0,1,273
0,23,4,9,1,0,0,0,0,273
0,23,1,9,5,0,0,0,0,274
0,23,2,0,1,0,0,1,0,274
0,23,3,7,5,0,1,0,0,274
1,23,4,0,0,1,0,0,1,274
0,23,1,9,5,0,0,0,0,275
0,23,2,7,0,0,0,0,0,275
1,23,3,0,0,0,1,1,0,275
0,23,4,0,1,0,1,0,1,275
0,24,1,9,5,0,0,0,0,276
1,24,2,0,0,0,1,0,1,276
0,24,3,0,1,1,0,1,0,276
0,24,4,7,5,0,1,0,0,276
1,24,1,0,0,0,1,0,1,277
0,24,2,0,5,0,0,1,0,277
0,24,3,9,5,0,0,0,0,277
0,24,4,7,1,0,1,0,0,277
0,24,1,0,1,0,1,1,0,278
0,24,2,9,5,1,0,0,0,278
1,24,3,0,5,0,1,0,1,278
0,24,4,7,0,0,0,0,0,278
0,24,1,9,0,0,1,0,0,279
1,24,2,0,1,0,0,0,1,279
0,24,3,0,1,0,1,1,0,279
0,24,4,7,5,0,0,0,0,279
0,24,1,0,5,0,0,0,1,280
0,24,2,0,0,0,0,1,0,280
0,24,3,9,1,0,1,0,0,280
1,24,4,7,1,0,1,0,0,280
0,24,1,7,5,0,0,0,0,281
0,24,2,0,1,0,1,1,0,281
1,24,3,0,0,0,1,0,1,281
0,24,4,9,1,0,0,0,0,281
0,24,1,9,5,0,0,0,0,282
0,24,2,0,1,0,0,1,0,282
0,24,3,7,5,0,1,0,0,282
1,24,4,0,0,1,0,0,1,282
0,24,1,9,5,0,0,0,0,283
0,24,2,7,0,0,0,0,0,283
0,24,3,0,0,0,1,1,0,283
1,24,4,0,1,0,1,0,1,283
0,24,1,0,0,0,1,0,1,284
1,24,2,9,1,1,0,0,0,284
0,24,3,7,5,0,0,0,0,284
0,24,4,0,5,0,1,1,0,284
0,24,1,7,0,0,1,0,0,285
0,24,2,0,5,0,1,1,0,285
0,24,3,9,1,1,0,0,0,285
1,24,4,0,1,0,0,0,1,285
0,24,1,0,5,1,0,1,0,286
0,24,2,9,1,0,1,0,0,286
0,24,3,7,0,0,0,0,0,286
1,24,4,0,0,0,1,0,1,286
0,24,1,0,1,0,1,1,0,287
0,24,2,9,5,0,1,0,0,287
1,24,3,7,0,1,0,0,0,287
0,24,4,0,1,0,1,0,1,287
0,25,1,0,0,1,0,1,0,288
0,25,2,7,1,0,0,0,0,288
1,25,3,9,5,0,1,0,0,288
0,25,4,0,5,0,1,0,1,288
1,25,1,9,5,0,1,0,0,289
0,25,2,0,0,0,0,0,1,289
0,25,3,7,1,0,0,0,0,289
0,25,4,0,0,1,0,1,0,289
1,25,1,7,0,0,0,0,0,290
0,25,2,0,0,0,1,1,0,290
0,25,3,0,5,0,1,0,1,290
0,25,4,9,1,0,0,0,0,290
1,25,1,7,5,1,0,0,0,291
0,25,2,0,1,0,0,0,1,291
0,25,3,0,5,0,0,1,0,291
0,25,4,9,0,0,1,0,0,291
0,25,1,0,0,0,1,0,1,292
0,25,2,0,1,0,0,1,0,292
1,25,3,9,0,0,1,0,0,292
0,25,4,7,5,1,0,0,0,292
0,25,1,0,5,0,0,0,1,293
0,25,2,0,1,0,0,1,0,293
0,25,3,9,5,1,0,0,0,293
1,25,4,7,0,0,1,0,0,293
1,25,1,9,5,0,1,0,0,294
0,25,2,0,0,0,1,1,0,294
0,25,3,0,5,1,0,0,1,294
0,25,4,7,1,0,0,0,0,294
0,25,1,9,1,0,1,0,0,295
1,25,2,7,0,1,0,0,0,295
0,25,3,0,5,0,1,1,0,295
0,25,4,0,0,0,0,0,1,295
0,25,1,0,0,0,0,1,0,296
0,25,2,9,1,0,0,0,0,296
0,25,3,0,5,0,0,0,1,296
1,25,4,0,5,0,1,0,1,296
1,25,1,9,5,0,1,0,0,297
0,25,2,0,5,0,0,0,1,297
0,25,3,7,1,0,0,0,0,297
0,25,4,0,0,0,0,1,0,297
0,25,1,7,1,0,0,0,0,298
0,25,2,0,0,0,0,1,0,298
0,25,3,0,5,1,0,0,1,298
1,25,4,9,5,0,1,0,0,298
0,25,1,0,0,0,0,1,0,299
1,25,2,0,1,0,1,0,1,299
0,25,3,7,5,0,0,0,0,299
0,25,4,9,0,0,0,0,0,299
0,26,1,9,0,0,0,0,0,300
0,26,2,0,0,0,1,0,1,300
1,26,3,0,1,1,0,1,0,300
0,26,4,7,5,0,1,0,0,300
0,26,1,0,0,0,0,1,0,301
0,26,2,7,5,0,0,0,0,301
1,26,3,0,0,1,0,0,1,301
0,26,4,9,1,0,1,0,0,301
1,26,1,0,1,0,0,1,0,302
0,26,2,9,5,0,1,0,0,302
0,26,3,0,5,0,1,0,1,302
0,26,4,7,0,0,0,0,0,302
0,26,1,9,0,1,0,0,0,303
0,26,2,7,5,0,0,0,0,303
1,26,3,0,1,0,1,0,1,303
0,26,4,0,1,0,0,1,0,303
1,26,1,0,0,1,0,1,0,304
0,26,2,7,1,0,0,0,0,304
0,26,3,9,5,0,1,0,0,304
0,26,4,0,5,0,1,0,1,304
0,26,1,9,5,0,1,0,0,305
0,26,2,0,0,0,0,0,1,305
0,26,3,7,1,0,0,0,0,305
1,26,4,0,0,1,0,1,0,305
0,26,1,7,0,0,0,0,0,306
0,26,2,0,0,0,1,1,0,306
1,26,3,0,5,0,1,0,1,306
0,26,4,9,1,0,0,0,0,306
1,26,1,7,5,1,0,0,0,307
0,26,2,0,1,0,0,0,1,307
0,26,3,0,5,0,0,1,0,307
0,26,4,9,0,0,1,0,0,307
0,26,1,0,0,0,1,0,1,308
0,26,2,0,1,0,0,1,0,308
0,26,3,9,0,0,1,0,0,308
1,26,4,7,5,1,0,0,0,308
0,26,1,0,5,0,0,0,1,309
0,26,2,0,1,0,0,1,0,309
1,26,3,9,5,1,0,0,0,309
0,26,4,7,0,0,1,0,0,309
0,26,1,9,5,0,1,0,0,310
1,26,2,0,0,0,1,1,0,310
0,26,3,0,5,1,0,0,1,310
0,26,4,7,1,0,0,0,0,310
1,26,1,9,1,0,1,0,0,311
0,26,2,7,0,1,0,0,0,311
0,26,3,0,5,0,1,1,0,311
0,26,4,0,0,0,0,0,1,311
0,27,1,7,5,0,1,0,0,312
0,27,2,9,1,1,0,0,0,312
0,27,3,0,0,0,0,0,1,312
1,27,4,0,5,0,1,1,0,312
1,27,1,7,0,0,1,0,0,313
0,27,2,9,5,0,1,0,0,313
0,27,3,0,1,1,0,1,0,313
0,27,4,0,5,0,0,0,1,313
0,27,1,9,5,0,0,0,0,314
0,27,2,7,1,0,1,0,0,314
1,27,3,0,0,0,1,1,0,314
0,27,4,0,0,1,0,0,1,314
0,27,1,0,1,0,1,0,1,315
0,27,2,9,1,0,0,0,0,315
1,27,3,7,0,1,0,0,0,315
0,27,4,0,5,0,1,1,0,315
1,27,1,0,0,1,0,1,0,316
0,27,2,9,1,0,1,0,0,316
0,27,3,0,0,0,0,0,1,316
0,27,4,7,5,0,1,0,0,316
0,27,1,0,0,0,0,0,1,317
0,27,2,9,0,0,0,0,0,317
1,27,3,0,1,1,0,1,0,317
0,27,4,7,5,0,1,0,0,317
0,27,1,0,5,0,1,0,1,318
0,27,2,9,0,0,0,0,0,318
0,27,3,0,1,0,0,1,0,318
1,27,4,7,5,1,0,0,0,318
0,27,1,9,0,0,1,0,0,319
0,27,2,7,1,0,0,0,0,319
1,27,3,0,1,1,0,0,1,319
0,27,4,0,5,0,0,1,0,319
0,27,1,0,5,0,1,0,1,320
0,27,2,0,5,0,0,1,0,320
1,27,3,9,0,0,1,0,0,320
0,27,4,7,1,0,0,0,0,320
1,27,1,0,1,0,1,0,1,321
0,27,2,0,5,1,0,1,0,321
0,27,3,7,0,0,0,0,0,321
0,27,4,9,0,0,1,0,0,321
0,27,1,9,5,0,1,0,0,322
1,27,2,0,0,0,1,1,0,322
0,27,3,0,5,1,0,0,1,322
0,27,4,7,1,0,0,0,0,322
0,27,1,0,1,0,1,1,0,323
0,27,2,7,5,0,0,0,0,323
0,27,3,9,5,1,0,0,0,323
1,27,4,0,0,0,1,0,1,323
1,28,1,7,5,0,1,0,0,324
0,28,2,9,1,1,0,0,0,324
0,28,3,0,0,0,0,0,1,324
0,28,4,0,5,0,1,1,0,324
1,28,1,7,0,0,1,0,0,325
0,28,2,9,5,0,1,0,0,325
0,28,3,0,1,1,0,1,0,325
0,28,4,0,5,0,0,0,1,325
0,28,1,9,5,0,0,0,0,326
1,28,2,7,1,0,1,0,0,326
0,28,3,0,0,0,1,1,0,326
0,28,4,0,0,1,0,0,1,326
0,28,1,0,1,0,1,0,1,327
0,28,2,9,1,0,0,0,0,327
1,28,3,7,0,1,0,0,0,327
0,28,4,0,5,0,1,1,0,327
0,28,1,0,0,1,0,1,0,328
0,28,2,9,1,0,1,0,0,328
0,28,3,0,0,0,0,0,1,328
1,28,4,7,5,0,1,0,0,328
0,28,1,0,0,0,0,0,1,329
0,28,2,9,0,0,0,0,0,329
0,28,3,0,1,1,0,1,0,329
1,28,4,7,5,0,1,0,0,329
0,28,1,0,5,0,1,0,1,330
0,28,2,9,0,0,0,0,0,330
0,28,3,0,1,0,0,1,0,330
1,28,4,7,5,1,0,0,0,330
1,28,1,9,0,0,1,0,0,331
0,28,2,7,1,0,0,0,0,331
0,28,3,0,1,1,0,0,1,331
0,28,4,0,5,0,0,1,0,331
0,28,1,0,5,0,1,0,1,332
0,28,2,0,5,0,0,1,0,332
0,28,3,9,0,0,1,0,0,332
1,28,4,7,1,0,0,0,0,332
0,28,1,0,1,0,1,0,1,333
0,28,2,0,5,1,0,1,0,333
0,28,3,7,0,0,0,0,0,333
1,28,4,9,0,0,1,0,0,333
1,28,1,9,5,0,1,0,0,334
0,28,2,0,0,0,1,1,0,334
0,28,3,0,5,1,0,0,1,334
0,28,4,7,1,0,0,0,0,334
0,28,1,0,1,0,1,1,0,335
0,28,2,7,5,0,0,0,0,335
1,28,3,9,5,1,0,0,0,335
0,28,4,0,0,0,1,0,1,335
0,29,1,0,0,1,0,1,0,336
1,29,2,7,1,0,0,0,0,336
0,29,3,9,5,0,1,0,0,336
0,29,4,0,5,0,1,0,1,336
0,29,1,9,5,0,1,0,0,337
0,29,2,0,0,0,0,0,1,337
0,29,3,7,1,0,0,0,0,337
1,29,4,0,0,1,0,1,0,337
1,29,1,7,0,0,0,0,0,338
0,29,2,0,0,0,1,1,0,338
0,29,3,0,5,0,1,0,1,338
0,29,4,9,1,0,0,0,0,338
0,29,1,7,5,1,0,0,0,339
0,29,2,0,1,0,0,0,1,339
0,29,3,0,5,0,0,1,0,339
1,29,4,9,0,0,1,0,0,339
0,29,1,0,0,0,1,0,1,340
0,29,2,0,1,0,0,1,0,340
1,29,3,9,0,0,1,0,0,340
0,29,4,7,5,1,0,0,0,340
0,29,1,0,5,0,0,0,1,341
0,29,2,0,1,0,0,1,0,341
0,29,3,9,5,1,0,0,0,341
1,29,4,7,0,0,1,0,0,341
0,29,1,9,5,0,1,0,0,342
0,29,2,0,0,0,1,1,0,342
0,29,3,0,5,1,0,0,1,342
1,29,4,7,1,0,0,0,0,342
0,29,1,9,1,0,1,0,0,343
1,29,2,7,0,1,0,0,0,343
0,29,3,0,5,0,1,1,0,343
0,29,4,0,0,0,0,0,1,343
1,29,1,0,0,0,0,1,0,344
0,29,2,9,1,0,0,0,0,344
0,29,3,0,5,0,0,0,1,344
0,29,4,0,5,0,1,0,1,344
0,29,1,9,5,0,1,0,0,345
0,29,2,0,5,0,0,0,1,345
0,29,3,7,1,0,0,0,0,345
1,29,4,0,0,0,0,1,0,345
0,29,1,7,1,0,0,0,0,346
1,29,2,0,0,0,0,1,0,346
0,29,3,0,5,1,0,0,1,346
0,29,4,9,5,0,1,0,0,346
0,29,1,0,0,0,0,1,0,347
0,29,2,0,1,0,1,0,1,347
1,29,3,7,5,0,0,0,0,347
0,29,4,9,0,0,0,0,0,347
1,30,1,7,5,1,0,0,0,348
0,30,2,0,1,0,1,0,1,348
0,30,3,0,0,0,0,1,0,348
0,30,4,9,0,0,0,0,0,348
0,30,1,0,5,0,1,1,0,349
0,30,2,0,5,0,0,0,1,349
0,30,3,9,1,1,0,0,0,349
